Name,Symbol,RIC,Start Date,Hist.,Category,Exchange,Market,Currency,Sector,Full Name,Activity
SCIROCCO 'B',W:SCIR,SCIRb.ST^F12,7122006,2006,Equities,Stockholm,Sweden,Swedish Krona,Electronic and Electrical Equipment,Scirocco 'B',Dead
SCUDAS,RM:SUD,-,2092004,2004,Equities,RASDAQ,Romania,Romanian Leu,Industrial Engineering,Scudas,Dead
SEADRILL INVEST,N:OIL,-,11102004,2004,Equities,Oslo Bors,Norway,Norwegian Krone,"Oil, Gas and Coal",Seadrill Invest,Dead
SEAMETRIC INTERNATIONAL,53812Q,-,12082008,2008,Equities,Oslo Bors,Norway,Norwegian Krone,"Oil, Gas and Coal",Seametric International,Dead
SECAB BF,504607,-,16081989,1989,Equities,Stockholm,Sweden,Swedish Krona,Unclassified,Secab BF,Dead
SECO TOOLS 'B' (OTC),74111P,SOOOF.PK^L12,13062011,2011,Equities,Non NASDAQ OTC,Sweden,United States Dollar,Industrial Engineering,Seco Tools 'B' (Non-NASDAQ OTC),Dead
SEFIS R,P:SEFI,-,15071992,1992,Equities,Euronext.liffe Lisbon,Portugal,Portuguese Escudo,Unclassified,Sefis R,Dead
SEGERSTROM & SVENS.B,W:SEGB,-,30031995,1995,Equities,Stockholm,Sweden,Swedish Krona,Unclassified,Segerstrom and Svensson B,Dead
SEGUROS IMPERIO,P:IMP,-,30121992,1992,Equities,Euronext.liffe Lisbon,Portugal,Euro,Non-life Insurance,Seguros Imperio,Dead
SEKA,PO:SEA,SEAP.WA^J17,7102011,2011,Equities,Warsaw,Poland,Polish Zloty,Industrial Support Services,Seka,Dead
SELMER,N:SEL,-,27101995,1995,Equities,Oslo Bors,Norway,Norwegian Krone,Construction and Materials,Selmer,Dead
SELMER-SANDE A S,27510F,-,5092003,2003,Equities,Oslo Bors,Norway,Norwegian Krone,Unclassified,Selmer-Sande A S,Dead
SEMANATOAREA BUCARESTI,RM:SEM,-,5011998,1998,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Industrial Transportation,Semanatoarea Bucaresti,Dead
SEMTOP,SK:SET,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Semtop,Dead
SENDIT,W:SEN,-,26091997,1997,Equities,Stockholm,Sweden,Swedish Krona,Telecommunications Service Providers,Sendit,Dead
SENSE COMM.INTL.,N:SNS,-,22122000,2000,Equities,Oslo Bors,Norway,Norwegian Krone,Telecommunications Service Providers,Sense Communication International,Dead
SENSEC HOLDING,W:SHNG,SECS.ST^C22,22062017,2017,Equities,Stockholm,Sweden,Swedish Krona,Electronic and Electrical Equipment,Sensec Holding,Dead
SEPAROM SA ARAD,RM:SSA,-,9062004,2004,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Tobacco,Separom SA Arad,Dead
SERVICI TEHNICE,RM:SES,-,8072009,2009,Equities,RASDAQ,Romania,Romanian Leu,"Gas, Water and Multi-utilities",Servici Tehnice,Dead
SETEV,SV:SET,-,6042001,2001,Equities,Ljubljana,Slovenia,Slovenian Tolar,Investment Banking and Brokerage Services,Setev,Dead
SEVAN DRILLING ASA,7310HC,-,5052016,2016,Equities,Oslo Bors,Norway,Norwegian Krone,"Oil, Gas and Coal",Sevan Drilling ASA,Dead
SEVIA B DEAD 04/01/93 USE 504050,749249,-,3121986,1986,Equities,Stockholm,Sweden,Swedish Krona,Technology Hardware and Equipment,Sevia B Dead 04/01/93 Use 504050,Dead
SEVILLANA,929536,-,2031987,1987,Equities,Mercado Continuo Espanol,Spain,Euro,Electricity,Sevillana,Dead
SEVIS REALITY,SK:SVI,-,12072000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Industrial Support Services,Sevis Reality,Dead
SFINKS-PDA,PO:SFA,SFNKa.WA^D10,11032010,2010,Equities,Warsaw,Poland,Polish Zloty,Travel and Leisure,Sfinks-PDA,Dead
SHV HOLDINGS N V,27188C,-,23062003,2003,Equities,Euronext.liffe Amsterdam,Netherlands,Euro,Unclassified,SHV Holdings N V,Dead
SIAB A DEAD 04/01/93 USE 504040,749165,-,8061982,1982,Equities,Stockholm,Sweden,Swedish Krona,Household Goods and Home Construction,Siab A Dead 04/01/93 Use 504040,Dead
SIBAREX,RM:SIB,SIBX.BX^A18,14012002,2002,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Construction and Materials,Sibarex,Dead
SIBO SHIPPING,505506,-,8061990,1990,Equities,Stockholm,Sweden,Swedish Krona,Industrial Transportation,Sibo Shipping,Dead
SIDERTRANS CALARAS,RM:SDT,-,1071997,1997,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Industrial Transportation,Sidertrans Calaras,Dead
SIJAJ HRASTNIK REDNE,SV:SHR,-,10042001,2001,Equities,Ljubljana,Slovenia,Euro,Household Goods and Home Construction,Sijaj Hrastnik Redne,Dead
SILCOTUB ZALAU,RM:SLC,-,7071997,1997,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Industrial Metals and Mining,Silcotub Zalau,Dead
SIMAKO,SK:SIM,-,14091999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Simako,Dead
SIMEX SIMLEUL,RM:SID,ROSIMF.BX^F17,15082006,2006,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Household Goods and Home Construction,Simex Simleul,Dead
SIMONSEN ELEKTRO,944653,-,23081983,1983,Equities,Oslo Bors,Norway,Norwegian Krone,Electronic and Electrical Equipment,Simonsen Elektro,Dead
SIMRAD OPTRONICS,N:SIT,SITO.OL^G10,7072005,2005,Equities,Oslo Bors,Norway,Norwegian Krone,Aerospace and Defense,Simrad Optronics,Dead
SISTEMAS (600),741444,-,4011989,1989,Equities,Madrid,Spain,Spanish Peseta,Electronic and Electrical Equipment,Sistemas (600),Dead
SKANDIA FORSAKRINGS,W:SX@G,-,4011982,1982,Equities,Stockholm,Sweden,Swedish Krona,Life Insurance,Skandia Forsakrings,Dead
SKANDITEK INDRI.FRV.,W:SGAF,STEK.ST^A10,24041990,1990,Equities,Stockholm,Sweden,Swedish Krona,Investment Banking and Brokerage Services,Skanditek Industri Forvaltnings,Dead
SKANSKA BANKEN A,998061,-,5011982,1982,Equities,Stockholm,Sweden,Swedish Krona,Banks,Skanska Banken A,Dead
SKANSKA ENERGI B,W:SEAB,SEABb.ST^H19,8122011,2011,Equities,Stockholm,Sweden,Swedish Krona,Leisure Goods,Skanska Energi B,Dead
SKARABORGSBANKEN,998062,-,24101984,1984,Equities,Stockholm,Sweden,Swedish Krona,Banks,Skaraborgsbanken,Dead
SKAUGEN PETROTRANS,N:SPT,-,23091991,1991,Equities,Oslo Bors,Norway,Norwegian Krone,Unclassified,Skaugen Petrotrans,Dead
SKIPSKREDITTFORENINGEN,N:SKF,-,28021995,1995,Equities,Oslo Bors,Norway,Norwegian Krone,Unclassified,Skipskredittforeningen,Dead
SKOOGS FORETGP.B,749188,-,9021982,1982,Equities,Stockholm,Sweden,Swedish Krona,Industrial Transportation,Skoogs Foretagsgrupp B,Dead
SKRIBO FONT B,W:SKRI,-,28101999,1999,Equities,Stockholm,Sweden,Swedish Krona,Retailers,Skribo Font B,Dead
SKRINET B DEAD 04/01/93 USE 504049,749233,-,18101983,1983,Equities,Stockholm,Sweden,Swedish Krona,General Industrials,Skrinet B Dead 04/01/93 Use 504049,Dead
SKULTUNA,W:SKUL,-,10031999,1999,Equities,Stockholm,Sweden,Swedish Krona,Household Goods and Home Construction,Skultuna,Dead
SLK RAJECKE,SK:SLR,-,30042002,2002,Equities,Bratislava,Slovakia,Slovak Koruna,Health Care Providers,SLK Rajecke,Dead
SLOV ARMATUR MYJAV,SK:SLO,-,13032000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Slov Armatur Myjav,Dead
SLOV PLAVBA A PRIST,SK:SPB,-,19062002,2002,Equities,Bratislava,Slovakia,Slovak Koruna,Industrial Transportation,Slov Plavba A Prist,Dead
SLOVAKIA IND LIP M,SK:SIL,-,19062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Slovakia IND LIP M,Dead
SLOVCAR,SK:SVC,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Slovcar,Dead
SLOVENSKA GRAFIA,SK:SLV,-,13051999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Industrial Support Services,Slovenska Grafia,Dead
SLOVENSKA POISTOVN,SK:SLN,-,19062000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Slovenska Poistovn,Dead
SLOVENSKE LODENICE,SK:SLL,-,18041997,1997,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Slovenske Lodenice,Dead
SLOVPOL,SK:SLP,-,8111999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Slovpol,Dead
SLOVPREFA,SK:SVF,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Construction and Materials,Slovprefa,Dead
SMEDVIG 'A',N:SME,-,19091990,1990,Equities,Oslo Bors,Norway,Norwegian Krone,"Oil, Gas and Coal",Smedvig 'A',Dead
SMIT INTL.CERTS.,H:SMIT,SMTNc.AS^E10,30031977,1977,Equities,Euronext.liffe Amsterdam,Netherlands,Euro,Industrial Transportation,Smit International Certificates,Dead
SMIT TRAFO 'A',H:TRAF,-,18101994,1994,Equities,Euronext.liffe Amsterdam,Netherlands,Euro,Technology Hardware and Equipment,Smit Trafo 'A',Dead
SMRECINA,682493,-,7051999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Smrecina,Dead
SMURFIT KAPPA GROUP,SK:ADS,1ADS01AE.BV^I10,1032006,2006,Equities,Bratislava,Slovakia,Euro,Industrial Materials,Smurfit Kappa Group,Dead
SMURFIT NAVARRA SA LIMITED DATA,E:SMUR,-,2011989,1989,Equities,Madrid,Spain,Euro,Industrial Materials,Smurfit Navarra SA Limited Data,Dead
SOCIED.EPR.ADRIANO,P:SEAD,-,15071994,1994,Equities,Euronext.liffe Lisbon,Portugal,Portuguese Escudo,Unclassified,Sociedad Emperor Adriano,Dead
SOCIETY FIGUEIRA PRAIA B LIMITED DATA,P:FPRP,-,24011992,1992,Equities,Euronext.liffe Lisbon,Portugal,Euro,Travel and Leisure,Society Figueira Praia B Limited Data,Dead
SOCIETY TURISTICA PENINA LIMITED DATA,P:PEN,-,23111988,1988,Equities,Euronext.liffe Lisbon,Portugal,Euro,Industrial Metals and Mining,Society Turistica Penina Limited Data,Dead
SODRA PETROLEUM,W:SODR,-,27041998,1998,Equities,Stockholm,Sweden,Swedish Krona,"Oil, Gas and Coal",Sodra Petroleum,Dead
SOFERT BACAU,RM:SOF,SOFE.NL^D10,4061997,1997,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Chemicals,Sofert Bacau,Dead
SOFINLOC R,759835,-,22061989,1989,Equities,Euronext.liffe Lisbon,Portugal,Portuguese Escudo,Investment Banking and Brokerage Services,Sofinloc R,Dead
SOFTWARE GROUP,W:SOFG,MSOFT.ST^G22,8122021,2021,Equities,Stockholm,Sweden,Swedish Krona,Software and Computer Services,Software Group,Dead
SOGECABLE,E:SGC,-,20071999,1999,Equities,Mercado Continuo Espanol,Spain,Euro,Media,Sogecable,Dead
SOKOLOW,PO:SOK,-,20071998,1998,Equities,Warsaw Continuous,Poland,Polish Zloty,Food Producers,Sokolow,Dead
SOLID FORSAKRING (DUMMY),2624F3,-,29112021,2021,Equities,Stockholm,Sweden,Swedish Krona,Unclassified,Solid Forsakring (Dummy),Dead
SOLIDAL,500416,-,23101989,1989,Equities,Euronext.liffe Lisbon,Portugal,Portuguese Escudo,Technology Hardware and Equipment,Solidal,Dead
SOLINCA,307827,-,25071991,1991,Equities,Euronext.liffe Lisbon,Portugal,Portuguese Escudo,Travel and Leisure,Solinca,Dead
SOLITAIR CV.,505435,-,16051990,1990,Equities,Stockholm,Sweden,Swedish Krona,Industrial Support Services,Solitair Convertible,Dead
SOLVERDE N LIMITED DATA,P:SVDN,-,29011992,1992,Equities,Euronext.liffe Lisbon,Portugal,Euro,Travel and Leisure,Solverde N Limited Data,Dead
SOMOTA LIMITED DATA,P:SOM,-,20071998,1998,Equities,Euronext.liffe Lisbon,Portugal,Euro,Construction and Materials,Somota Limited Data,Dead
SONAE IMOBILARIA,P:SONA,-,5121997,1997,Equities,Euronext.liffe Lisbon,Portugal,Euro,Real Estate Investment and Services,Sonae Imobilaria,Dead
SONEKO,SK:SOK,-,8031999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Soneko,Dead
SONG NETWORKS HLDG.,W:SONW,-,16032000,2000,Equities,Stockholm,Sweden,Swedish Krona,Telecommunications Service Providers,Song Networks Holding,Dead
SOPANATA B,504485,-,28061988,1988,Equities,Euronext.liffe Lisbon,Portugal,Portuguese Escudo,Industrial Transportation,Sopanata B,Dead
SOPETE 'B',P:SPTP,-,5011988,1988,Equities,Euronext.liffe Lisbon,Portugal,Euro,Travel and Leisure,Sopete 'B',Dead
SOPOL LIMITED DATA,P:SPO,-,7011988,1988,Equities,Euronext.liffe Lisbon,Portugal,Euro,Construction and Materials,Sopol Limited Data,Dead
SOPORCEL,P:SOP,-,1061989,1989,Equities,Euronext.liffe Lisbon,Portugal,Euro,Industrial Materials,Soporcel,Dead
SORB INDUSTRI,W:SORB,-,11051999,1999,Equities,Stockholm,Sweden,Swedish Krona,Industrial Materials,Sorb Industri,Dead
SPAREBANKEN RANA,866191,-,18121995,1995,Equities,Oslo Bors,Norway,Norwegian Krone,Banks,Sparebanken Rana,Dead
SPBK.FLORA-BREMANGER,N:FLOG,-,24052000,2000,Equities,Oslo Bors,Norway,Norwegian Krone,Banks,Sparebanken Flora-Bremanger,Dead
SPCS SCANDINAVIAN PC SYSTEMS,W:SPSC,-,9061997,1997,Equities,Stockholm,Sweden,Swedish Krona,Software and Computer Services,SPCS Scandinavian PC Systems,Dead
SPCS-GRUPPEN,N:SPC,-,18061996,1996,Equities,Oslo Bors,Norway,Norwegian Krone,Software and Computer Services,SPCS-Gruppen,Dead
SPECIALNE IZOLACIE,SK:SPE,-,8061999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Specialne Izolacie,Dead
SPEKTRA,SK:SPK,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Spektra,Dead
SPENDRUPS B,W:SPBF,-,23031987,1987,Equities,Stockholm,Sweden,Swedish Krona,Beverages,Spendrups B,Dead
SPHINX GUSTVBG.KON.,H:SPH,-,28051986,1986,Equities,Euronext.liffe Amsterdam,Netherlands,Euro,Construction and Materials,Sphinx Gustavsberg Koninklijke,Dead
SPITS,N:SPIT,-,12122006,2006,Equities,Oslo Bors,Norway,Norwegian Krone,Media,Spits,Dead
SPON FISH ASA,67696F,-,2072009,2009,Equities,Oslo Bors,Norway,Norwegian Krone,Food Producers,Spon Fish ASA,Dead
SPRAY,31749F,SPRY.WA^H09,12092005,2005,Equities,Warsaw,Poland,Polish Zloty,Telecommunications Service Providers,Spray,Dead
SPUMANTE SILVANIA,RM:SPS,-,15042002,2002,Equities,RASDAQ,Romania,Romanian Leu,Beverages,Spumante Silvania,Dead
SRAB SHIPPING KVB,W:SRAK,-,16082000,2000,Equities,Stockholm,Sweden,Swedish Krona,Industrial Transportation,Srab Shipping KVB,Dead
ST NICOLAUS,SK:SNI,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Beverages,Saint Nicolaus,Dead
STADSHYPOTEK 'A',W:SYAF,-,6101994,1994,Equities,Stockholm,Sweden,Swedish Krona,Investment Banking and Brokerage Services,Stadshypotek 'A',Dead
STANCIA,309776,-,7021994,1994,Equities,Stockholm,Sweden,Swedish Krona,Unclassified,Stancia,Dead
STAR FITNESS,PO:SFI,SFIP.WA^J19,10022012,2012,Equities,Warsaw,Poland,Polish Zloty,Leisure Goods,Star Fitness,Dead
STARP,SK:SAP,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Starp,Dead
STATENS KORNFORRETNING,27510H,-,5092003,2003,Equities,Oslo Bors,Norway,Norwegian Krone,Unclassified,Statens Kornforretning,Dead
STATOIL NORGE AS,27510J,-,5092003,2003,Equities,Oslo Bors,Norway,Norwegian Krone,Unclassified,Statoil Norge AS,Dead
STAVANGERSKE,756314,-,1101984,1984,Equities,Oslo Bors,Norway,Norwegian Krone,Industrial Transportation,Stavangerske,Dead
STAVECO GALANTA 2,SK:SGA,-,19062000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Staveco Galanta 2,Dead
STAVECO GALANTA 3,SK:SGL,-,21011999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Real Estate Investment and Services,Staveco Galanta 3,Dead
STAVEX,SK:STX,-,13042000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavex,Dead
STAVIND ZSP,SK:SVZ,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Construction and Materials,Stavind ZSP,Dead
STAVIS ZVOLEN,SK:SVV,-,13042000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavis Zvolen,Dead
STAVIVA BRATISLAVA,SK:STV,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Staviva Bratislava,Dead
STAVMART,SK:SVT,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavmart,Dead
STAVMONT,SK:SVM,-,14071999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavmont,Dead
STAVOINDUSTRIA BRA,SK:STI,-,19062000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavoindustria BRA,Dead
STAVOMONTAZE BRATISLAVA,SK:STM,-,19071999,1999,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavomontaze Bratislava,Dead
STAVOMONTAZE POPRA,SK:STN,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavomontaze Popra,Dead
STAVOMONTAZE TRNAV,SK:STT,-,19062000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavomontaze Trnav,Dead
STAVOMONTAZE ZILIN,SK:SVO,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Stavomontaze Zilin,Dead
STAVOUDRZBA,SK:STZ,-,18062001,2001,Equities,Bratislava,Slovakia,Euro,Construction and Materials,Stavoudrzba,Dead
STAVOUNIA,SK:SV,-,25101999,1999,Equities,Bratislava,Slovakia,Euro,Construction and Materials,Stavounia,Dead
STAVRULLEN FINANS 'B',W:STAV,STAVb.ST^J11,14022002,2002,Equities,Stockholm,Sweden,Swedish Krona,Investment Banking and Brokerage Services,Stavrullen Finans 'B',Dead
STC CELJE,SV:STC,-,16111999,1999,Equities,Ljubljana,Slovenia,Slovenian Tolar,Unclassified,STC Celje,Dead
STDC.HIDROTEHNICE SCH,RM:SCH,-,1072002,2002,Equities,RASDAQ,Romania,Romanian Leu,Construction and Materials,STDC Hidrotehnice SCH,Dead
STEEN & STROM,N:SST,-,5071994,1994,Equities,Oslo Bors,Norway,Norwegian Krone,Real Estate Investment and Services,Steen and Strom,Dead
STENA LINE B,W:STBF,-,30111988,1988,Equities,Stockholm,Sweden,Swedish Krona,Industrial Transportation,Stena Line B,Dead
STENTOFON,N:STE,-,27041987,1987,Equities,Oslo Bors,Norway,Norwegian Krone,Electronic and Electrical Equipment,Stentofon,Dead
STER-PROJEKT,41611V,-,11012007,2007,Equities,Warsaw,Poland,Polish Zloty,Unclassified,Ster-Projekt,Dead
STEVIN GROEP,932896,-,1011973,1973,Equities,Euronext.liffe Amsterdam,Netherlands,Dutch Guilder,Household Goods and Home Construction,Stevin Groep,Dead
STOPKLATKA,PO:STK,STKP.WA^C20,10082010,2010,Equities,Warsaw,Poland,Polish Zloty,Leisure Goods,Stopklatka,Dead
STORA 'A',W:STF,-,4011982,1982,Equities,Stockholm,Sweden,Swedish Krona,Leisure Goods,Stora 'A',Dead
STORK,H:VMF,-,1011973,1973,Equities,Euronext.liffe Amsterdam,Netherlands,Euro,Industrial Engineering,Stork,Dead
STORMFAGELN,W:STRM,STRMb.ST^D11,28122005,2005,Equities,Stockholm,Sweden,Swedish Krona,Industrial Transportation,Stormfageln,Dead
STORMM,PO:STM,ELWA.WA^J09,30051997,1997,Equities,Warsaw,Poland,Polish Zloty,Technology Hardware and Equipment,Stormm,Dead
STRALFORS,749268,-,2071984,1984,Equities,Stockholm,Sweden,Swedish Krona,Electronic and Electrical Equipment,Stralfors,Dead
STRALFORS 'B',W:SRAF,-,12071989,1989,Equities,Stockholm,Sweden,Swedish Krona,Software and Computer Services,Stralfors 'B',Dead
STRAND INTERCONNECT 'B',W:STRD,STRDb.ST^A09,15092004,2004,Equities,Stockholm,Sweden,Swedish Krona,Software and Computer Services,Strand Interconnect 'B',Dead
STREDOSLOV ZRIEDLA,SK:SRD,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Beverages,Stredoslov Zriedla,Dead
STRGROUP,276654,-,10042000,2000,Equities,Warsaw Continuous,Poland,Polish Zloty,Technology Hardware and Equipment,Strgroup,Dead
STROJARNE POTRAV PRIEM,SK:SRP,SPOV.BV^K09,2012009,2009,Equities,Bratislava,Slovakia,Euro,Investment Banking and Brokerage Services,Strojarne Potrav Priem,Dead
STROJSTAV SECOVCE,SK:STJ,-,19062000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Strojstav Secovce,Dead
STRUJARNE PRIEVIDZA,SK:STU,-,18062001,2001,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Strujarne Prievidza,Dead
STS HOLDING,PO:STH,STH1.WA^B24,15122021,2021,Equities,Warsaw,Poland,Polish Zloty,Travel and Leisure,States Holding,Dead
STX EUROPE,N:STXE,STXEUR.OL^B09,1062004,2004,Equities,Oslo Bors,Norway,Norwegian Krone,Industrial Transportation,STX Europe,Dead
SUBSEA 7,N:SUB,SUB.OL^A11,22102002,2002,Equities,Oslo Bors,Norway,Norwegian Krone,"Oil, Gas and Coal",Subsea 7,Dead
SUMATE,308655,-,4021993,1993,Equities,Euronext.liffe Lisbon,Portugal,Portuguese Escudo,Food Producers,Sumate,Dead
SUPER DE BOER,H:SDB,SDB.AS^A10,5051987,1987,Equities,Euronext.liffe Amsterdam,Netherlands,Euro,"Personal Care, Drug and Grocery Stores",Super de Boer,Dead
SUPERIOR INDUSTRIES EUROPE,D:UWH,UWH.H^C23,3062015,2015,Equities,Hamburg,Poland,Euro,Automobiles and Parts,Superior Industries Europe,Dead
SURIANSKY CUKR,SK:SUR,-,19062000,2000,Equities,Bratislava,Slovakia,Slovak Koruna,Unclassified,Suriansky Cukr,Dead
SUT CARPATI,RM:SUT,SUCAxm.BRQ^J10,20021997,1997,Equities,Spot Regulated Market - BVB,Romania,Romanian Leu,Construction and Materials,SUT Carpati,Dead
SVEDALA INDUSTRIER,W:SVDF,-,31071990,1990,Equities,Stockholm,Sweden,Swedish Krona,Industrial Engineering,Svedala Industrier,Dead
SVENSK FASTIGHETSFOND,W:SVF,-,30091998,1998,Equities,Stockholm,Sweden,Swedish Krona,Industrial Metals and Mining,Svensk Fastighetsfond,Dead
SVENSKA BRAND,W:BRAN,-,6091995,1995,Equities,Stockholm,Sweden,Swedish Krona,Non-life Insurance,Svenska Brand,Dead
SVENSKA DATA,779182,-,9111988,1988,Equities,Stockholm,Sweden,Swedish Krona,Unclassified,Svenska Data,Dead
SVENSKA KAOLIN,W:KLIN,-,21122001,2001,Equities,Stockholm,Sweden,Swedish Krona,Industrial Metals and Mining,Svenska Kaolin,Dead
SVENSKA ORIENT B,W:SOLB,-,29101997,1997,Equities,Stockholm,Sweden,Swedish Krona,Industrial Transportation,Svenska Orient B,Dead
SVILA REDNE,SV:SLR,-,28011997,1997,Equities,Ljubljana,Slovenia,Slovenian Tolar,Precious Metals and Mining,Svila Redne,Dead
SVILANIT REDNE,SV:SVL,-,25041997,1997,Equities,Ljubljana,Slovenia,Slovenian Tolar,Personal Goods,Svilanit Redne,Dead
SWANBOARD MASONITE,749262,-,2071984,1984,Equities,Stockholm,Sweden,Swedish Krona,Construction and Materials,Swanboard Masonite,Dead
SWARZEDZ,PO:SWA,ZEDZ.WA^A11,18042001,2001,Equities,Warsaw Continuous,Poland,Polish Zloty,Household Goods and Home Construction,Swarzedz,Dead
SWEDMACH B,W:SMAB,-,19071999,1999,Equities,Stockholm,Sweden,Swedish Krona,Industrial Engineering,Swedmach B,Dead
SWEGON B,504253,-,23031989,1989,Equities,Stockholm,Sweden,Swedish Krona,Automobiles and Parts,Swegon B,Dead
SYDKRAFT A,W:SXAF,-,5091988,1988,Equities,Stockholm,Sweden,Swedish Krona,Electricity,Sydkraft A,Dead
SYDVARANGER,N:SYD,-,2011980,1980,Equities,Oslo Bors,Norway,Norwegian Krone,Industrial Metals and Mining,Sydvaranger,Dead
SYNNOVE FINDEN,N:SFM,SFM.OL^H09,6071998,1998,Equities,Oslo Bors,Norway,Norwegian Krone,Food Producers,Synnove Finden,Dead
SYRAREN BEL,SK:ZPM,1ZPM401E.BV^A18,21092011,2011,Equities,Bratislava,Slovakia,Euro,Food Producers,Syraren Bel,Dead
SYRICO,W:SYRI,-,15121999,1999,Equities,Stockholm,Sweden,Swedish Krona,Software and Computer Services,Syrico,Dead
SYSDECO,N:SDC,-,28051998,1998,Equities,Oslo Bors,Norway,Norwegian Krone,Software and Computer Services,Sysdeco,Dead
SYSTEMATISK KAPFORV.,W:SYKA,SYKA.ST^H11,4112008,2008,Equities,Stockholm,Sweden,Swedish Krona,Investment Banking and Brokerage Services,Systematisk Kapitalforvaltning,Dead
TAB-SISTEMI,SV:TSM,TASR.LJ^L17,6062017,2017,Equities,Ljubljana,Slovenia,Euro,Telecommunications Equipment,Tab-Sistemi,Dead
